店铺名称,价格,评价星级,口味,环境,服务,评论数,评论标签,图片评论数,好评数,中评数,差评数,店铺地址
毛都毛了成都市井火锅,74.0,3.5,7.6,7.7,7.7,30.0,"味道赞(11),服务热情(11),菜品健康(7),性价比高(7),价格实惠(6),环境很好(6),牛肉赞(4),空间大(6),复古(5),装修好看(4)",21.0,25.0,5.0,0.0,地址:阳光翡丽湾北
吾笛小馆(园区赛格店),132.0,4.0,7.9,8.1,8.0,1746.0,"海鲜棒(202),回头客(33),不用排队(11),深夜食堂(88),到店自提(45),朋友聚餐(24),现做现卖(19),请客(8),下午茶(7)",1226.0,1358.0,211.0,177.0,地址:苏园赛格数码广一            (绣与星交叉口，臻品粤斜对面)
一品焖锅(吴中万达店),90.0,4.0,7.7,7.9,8.0,82.0,"商圈附近(36),味道赞(26),服务热情(23),菜品健康(13),价格实惠(6),牛肉赞(5),海鲜棒(3),到店自提(2)",68.0,58.0,23.0,1.0,地址:路万达4楼
淼鑫猪肚鸡(观前店),72.0,4.0,8.0,8.0,8.0,534.0,"肉类好(37),不用排队(15),上菜快(15),回头客(12),冬天吃过瘾(3),发发呆(3),闺蜜聚会(10),到店自提(9),朋友聚餐(9),家庭聚餐(3)",376.0,417.0,80.0,37.0,地址:碧凤71-73观巷95-99二
严大厨金汤酸菜鱼(通安店),66.0,4.5,9.0,8.8,8.9,227.0,"味道赞(87),菜品精致(37),肉类好(21),分量足(12),回头客(9),上菜快(6),海鲜棒(6),不用排队(3),到店自提(9)",179.0,220.0,7.0,0.0,地址:高通安镇富钱村3组            (安烟酒店旁)
老佛爷炭火蛙锅,80.0,4.0,8.4,8.7,8.6,613.0,"菜品精致(137),肉类好(34),上菜快(20),回头客(17),停车方便(8),不用排队(5),海鲜棒(3),朋友聚餐(15),到店自提(11),闺蜜聚会(3)",455.0,524.0,65.0,24.0,地址:吴中1109号SM百货2楼223-224号            (层肯基对面，庄火锅旁)
春炉串串(园区永旺店),28.0,4.0,8.5,8.7,8.9,454.0,"味道赞(132),菜品健康(11),上菜快(5),回头客(5),撸串圣地(4),点心好(4),海鲜棒(3),牛肉赞(3),主食赞(3),到店自提(22)",237.0,377.0,60.0,17.0,地址:钟街278旺梦一楼174商铺
德天肥牛海鲜火锅(采莲店),201.0,4.0,8.5,8.6,8.2,841.0,"菜品健康(70),回头客(34),停车方便(27),不用排队(4),朋友聚餐(11),家庭聚餐(4),到店自提(3),深夜食堂(3),公司聚餐(3)",183.0,720.0,69.0,52.0,地址:相2888号采莲商广场            (水天堂对面)
品悦台湾精致涮涮锅(简餐、台湾小吃),72.0,3.5,7.6,7.6,7.7,34.0,"服务热情(17),味道赞(14),性价比高(4),环境很好(3),空间大(3),清新淡雅(3),午餐(3)",22.0,32.0,0.0,2.0,地址:鲈路744号            (思鲈丝绸旁，距湖320米，号地铁陵西一号出口往300米)
洋房火锅(黄河路店),215.0,3.5,7.5,7.5,7.4,35.0,"服务热情(15),菜品不错(9),环境很好(9),味道赞(6),高大上(3),到店自提(1),空间大(12),午餐(4)",20.0,28.0,4.0,3.0,地址:黄路117号
重庆德庄火锅(奥特莱斯店),95.0,4.0,8.0,8.0,7.9,382.0,"菜品健康(53),回头客(15),牛肉赞(10),停车方便(7),上菜快(4),海鲜棒(4),高大上(3),到店自提(4),朋友聚餐(4),请客(3)",152.0,337.0,15.0,30.0,地址:发区大501首创奥特莱斯            (联华超市80米)
旺巴蜀·钢管总厂·小郡肝串串香(凤凰街店),84.0,4.0,8.3,8.4,8.4,634.0,"菜品健康(63),牛肉赞(31),回头客(15),不用排队(10),撸串圣地(7),海鲜棒(5),朋友聚餐(15),深夜食堂(6),闺蜜聚会(4),到店自提(1)",377.0,515.0,74.0,45.0,地址:凰95
重庆川渝山城火锅,101.0,4.5,9.0,9.1,9.1,332.0,"牛肉赞(37),停车方便(10),上菜快(9),海鲜棒(5),回头客(4),有表演(3),不用排队(3),到店自提(5),朋友聚餐(5),家庭聚餐(3)",282.0,296.0,26.0,10.0,地址:虎池星光耀场3F-3
袁老四火锅,105.0,4.0,8.1,8.1,8.1,1071.0,"菜品健康(80),回头客(36),牛肉赞(27),海鲜棒(16),上菜快(11),不用排队(6),到店自提(4),闺蜜聚会(4),朋友聚餐(3)",272.0,870.0,113.0,88.0,地址:杨舍东美食杨舍东22号
小四川烤肉＆火锅自助餐厅,68.0,4.0,8.1,8.0,8.0,807.0,"性价比高(115),味道赞(82),回头客(28),菜品健康(22),点心好(11),交通便利(4),朋友聚餐(17),公司聚餐(4),请客(3)",112.0,649.0,86.0,72.0,地址:蠡塘路163欣大厦一
蜀香龙门(平江万达店),81.0,4.0,8.3,8.4,8.1,41.0,"性价比高(18),味道赞(15),价格实惠(12),服务热情(12),商圈附近(11),菜品健康(7),环境很好(7),牛肉赞(6),午餐(5),装修好看(4)",37.0,38.0,2.0,1.0,地址:姑苏万达场A座5
谭鸭血老火锅(万达店),113.0,3.5,7.5,7.6,7.5,499.0,"味道赞(75),菜品不错(70),牛肉赞(17),分量足(15),上菜快(10),回头客(8),海鲜棒(4),到店自提(3),店内消毒(1),朋友聚餐(9)",251.0,396.0,47.0,56.0,地址:万达广场楼
天天牛事汇潮汕牛肉火锅(新区店),105.0,4.5,8.9,8.6,9.0,660.0,"味道赞(195),牛肉赞(151),菜品健康(36),回头客(22),饮品赞(18),不用排队(4),朋友聚餐(5),到店自提(4)",216.0,609.0,25.0,26.0,地址:苏州海商街12            (海和玉山交叉口 梦回唐朝下)
大渝火锅(黄埭中翔店),117.0,4.0,8.1,8.3,8.1,294.0,"菜品健康(25),不用排队(12),回头客(10),牛肉赞(10),海鲜棒(9),停车方便(4),上菜快(4),深夜食堂(7),请客(3)",174.0,233.0,29.0,32.0,地址:埭方桥路8号翔生活场四            (通蓝湾)
阿山头·自养羊肉·烤鱼烧烤,55.0,4.0,7.9,7.9,7.9,45.0,"服务热情(23),味道赞(19),性价比高(11),价格实惠(7),菜品精致(5),干净整洁(4),分量足(3),羊肉(24),午餐(4),到店自提(3)",28.0,42.0,3.0,0.0,地址:姑苏路3051阿山羊肉馆
高兴一锅潮汕鲜牛肉火锅(观前店),97.0,4.5,8.6,8.7,8.5,573.0,"上菜快(19),回头客(12),不用排队(10),年会(34),到店自提(9),朋友聚餐(7),闺蜜聚会(6),请客(4),开放厨房(3),店内消毒(2)",411.0,490.0,45.0,38.0,地址:观前宫巷川美食2楼
壹道留火锅,85.0,3.5,7.4,7.5,7.4,641.0,"菜品健康(43),回头客(32),停车方便(15),不用排队(4),到店自提(6),店内消毒(3),闺蜜聚会(6),朋友聚餐(5),弄堂小店(4)",294.0,506.0,55.0,79.0,地址:李闸205号李桥市侧
魔法帽牛肉和酱料火锅(星塘欧尚店),84.0,4.5,8.4,8.6,8.6,333.0,"味道赞(70),牛肉赞(32),菜品精致(27),上菜快(12),回头客(8),海鲜棒(7),朋友聚餐(7),闺蜜聚会(3),到店自提(1)",180.0,279.0,32.0,22.0,地址:业园斜塘松18欧尚超肯德基旁
阿吉太·草原涮羊肉火锅,102.0,4.0,7.9,7.9,8.0,25.0,"味道赞(11),服务热情(7),菜品健康(3),羊肉(17),到店自提(1)",15.0,24.0,1.0,0.0,地址:宝带1177号世活广D座一楼7-1-4            (食其家旁)
酒锅打边炉,117.0,3.5,7.5,7.5,7.5,23.0,"服务热情(7),停车方便(3),饮品赞(3),性价比高(3),环境很好(3),空间大(4)",18.0,21.0,1.0,1.0,地址:浔江世贸创富世纪12幢120            (外婆人对面)
鱼三娘专业鱼蛙料理(尹山湖爱琴海店),73.0,4.0,8.4,8.6,8.5,217.0,"菜品精致(59),肉类好(18),分量足(16),上菜快(9),海鲜棒(7),不用排队(4),回头客(4),到店自提(9),朋友聚餐(3),家庭聚餐(3)",140.0,183.0,23.0,11.0,地址:尹湖清禾路琴海购物公负楼B1033
老妈米线(苏福店),26.0,4.0,8.3,8.2,8.2,1332.0,"主食赞(113),回头客(87),菜品精致(56),牛肉赞(43),上菜快(32),海鲜棒(4),到店自提(34),工作餐(7),朋友聚餐(5),店内消毒(2)",323.0,1126.0,135.0,68.0,地址:盘门路205号
小御园·金牌花胶鸡,76.0,4.5,8.4,8.4,8.3,165.0,"海鲜棒(5),不用排队(4),上菜快(4),回头客(3),工作餐(8),朋友聚餐(7),现做现卖(4),有包厢(3),闺蜜聚会(3),到店自提(1)",133.0,154.0,7.0,4.0,地址:州园区天域园32幢107室部分区域
紫元春卤味牛肉锅(苏州旗舰店),57.0,4.0,8.1,8.1,8.1,41.0,"味道赞(19),性价比高(14),服务热情(11),价格实惠(8),环境很好(7),菜品健康(6),装修好看(5),养生粥(3),空间大(3)",28.0,39.0,2.0,0.0,地址:2318号
谭鸭血老火锅(吾悦店),0.0,3.5,7.5,7.5,7.5,7.0,",",1.0,7.0,0.0,0.0,地址:张市吾悦场
大龙燚(盛泽店),116.0,3.5,7.5,7.6,7.6,47.0,"服务热情(18),味道赞(15),菜品健康(7),性价比高(7),环境很好(6),回头客(5),牛肉赞(5),上菜快(3),价格实惠(3),店内消毒(1)",22.0,43.0,3.0,1.0,地址:利国61城商心1幢            (盛泽分局对面)
云南抚仙渔王·养生蒸汽石锅鱼,74.0,4.0,8.4,8.4,8.4,127.0,"服务热情(46),菜品健康(29),味道赞(21),肉类好(20),海鲜棒(7),到店自提(4),店内消毒(4),朋友聚餐(4)",101.0,94.0,28.0,5.0,地址:元美假日广7层716
呷哺呷哺(万达广场店),69.0,4.0,7.9,8.0,7.9,402.0,"性价比高(74),味道赞(70),菜品健康(32),饮品赞(20),回头客(8),不用排队(3),到店自提(4),闺蜜聚会(3)",175.0,332.0,42.0,28.0,地址:珠海8常熟万达广室步行4F4005商铺
老天桥蛙炉火锅(常熟店),123.0,4.0,8.0,8.0,8.0,215.0,"味道赞(45),菜品精致(28),肉类好(18),回头客(9),上菜快(4),到店自提(1),朋友聚餐(4),闺蜜聚会(4)",151.0,189.0,17.0,9.0,地址:虞青世世纪心富世纪8栋108
牛之初鲜牛肉火锅(购物公园店),78.0,3.5,7.5,7.5,7.5,111.0,"牛肉赞(28),味道赞(26),性价比高(26),价格实惠(17),服务热情(14),环境很好(11),菜品精致(9),分量足(9),到店自提(2)",52.0,84.0,13.0,14.0,地址:购物公园二            (肯基)
滇婆婆草帽鱼(万达店),70.0,4.0,8.4,8.3,8.4,1080.0,"上菜快(120),回头客(110),肉类好(106),海鲜棒(99),不用排队(3),到店自提(5),店内消毒(10),朋友聚餐(7),现做现卖(5),家庭聚餐(4)",267.0,949.0,77.0,54.0,地址:青北路218万达3
盼姐成都串串香,23.0,3.5,7.5,7.4,7.3,36.0,"味道赞(9),服务热情(7),菜品不错(4),性价比高(3),位置隐蔽(4),弄堂小店(3)",22.0,25.0,10.0,1.0,地址:商城大街20-9
椰语江南·海南椰子鸡火锅(吴江永康路店),0.0,3.5,7.6,7.6,7.6,30.0,"肉类好(7),价格实惠(7),菜品精致(6),服务热情(6),环境很好(6),性价比高(5),椰子鸡(12),煲仔饭(4),味道清淡(4)",16.0,26.0,4.0,0.0,地址:松陵路247好玛仕5楼            (新华书店对面)
鲜食焱・港式打边炉(市区店),120.0,4.0,8.3,8.1,8.2,520.0,"味道赞(93),菜品健康(80),牛肉赞(52),回头客(24),海鲜棒(23),上菜快(6),停车方便(3),交通便利(3),到店自提(3),朋友聚餐(4)",173.0,447.0,47.0,26.0,地址:洲181(原鮮入圍煮張家港店)            (原金酒店斜对面)
海里壹品烤肉·海鲜·火锅自助(昆山一店),63.0,4.0,7.8,7.9,7.8,21674.0,"回头客(1178),不用排队(129),有表演(11),到店自提(2),店内消毒(3),朋友聚餐(300),深夜食堂(153),家庭聚餐(66),公司聚餐(35)",1847.0,15701.0,3624.0,2349.0,地址:民北1            (正桥北200米，流行磁场)
重庆匠老头毛肚火锅,93.0,4.5,8.7,8.7,8.7,335.0,"菜品健康(40),回头客(12),海鲜棒(12),停车方便(10),上菜快(6),不用排队(3),主食赞(3),请客(4),朋友聚餐(3),到店自提(2)",200.0,288.0,30.0,17.0,地址:兴贤630            (佳园旁)
粤捞锅物料理(万宝店),91.0,4.0,8.2,8.1,8.1,3252.0,"回头客(111),上菜快(19),不用排队(8),停车方便(3),到店自提(19),店内消毒(3),朋友聚餐(23),闺蜜聚会(4),请客(4),家庭聚餐(3)",374.0,2819.0,263.0,170.0,地址:城山南路万宝2
鼎鼎有名(沙洲中路店),107.0,4.0,8.3,8.3,8.3,281.0,"菜品精致(55),味道赞(52),分量足(21),上菜快(15),回头客(11),牛肉赞(7),海鲜棒(6),停车方便(3),到店自提(2),闺蜜聚会(3)",117.0,242.0,26.0,13.0,地址:沙洲中203
钢管厂五区小郡肝串串火锅,74.0,4.0,7.7,7.7,7.7,462.0,"味道赞(98),性价比高(88),菜品健康(61),牛肉赞(49),回头客(11),撸串圣地(11),店内消毒(1),深夜食堂(9),朋友聚餐(4)",180.0,379.0,49.0,34.0,地址:闽江口，20米
王麻子蛙炉火锅(吴中总店),78.0,4.5,8.4,8.1,8.2,326.0,"菜品精致(53),不用排队(13),回头客(8),上菜快(3),年会(51),朋友聚餐(8),到店自提(6),深夜食堂(4),闺蜜聚会(4),请客(3)",250.0,295.0,23.0,8.0,地址:街96号三里屯对面
大渝火锅(常熟万达店),119.0,3.5,7.7,7.7,7.7,1559.0,"菜品健康(81),上菜快(51),回头客(17),不用排队(6),发发呆(3),到店自提(4),店内消毒(1),朋友聚餐(7),家庭聚餐(3),闺蜜聚会(3)",256.0,1363.0,93.0,103.0,地址:珠海路8            (万达广4楼)
重庆德庄火锅店(万宝广场店),109.0,4.0,8.4,8.4,8.5,4258.0,"菜品健康(231),回头客(161),上菜快(76),不用排队(19),停车方便(8),到店自提(4),店内消毒(2),朋友聚餐(22),家庭聚餐(10),闺蜜聚会(6)",458.0,3588.0,452.0,218.0,地址:松陵万宝场楼S3015
尚捞港式回转小火锅,31.0,4.0,8.0,7.7,8.1,49.0,"性价比高(20),服务热情(19),价格实惠(13),味道赞(9),商圈附近(8),菜品健康(5),午餐(6),位置隐蔽(5),养生粥(4),朋友聚餐(3)",33.0,35.0,13.0,1.0,地址:金枫枫华广3-110室            (金佰韩泉隔壁)
金滏山牛排烤肉·海鲜·火锅自助,59.0,4.0,7.9,8.0,8.1,12556.0,"回头客(552),不用排队(80),停车方便(16),到店自提(1),店内消毒(2),朋友聚餐(158),家庭聚餐(51),闺蜜聚会(14),公司聚餐(14)",1137.0,8544.0,2283.0,1729.0,地址:北温莎堡美食广
锅圈食汇(夏园新村店),54.0,4.0,8.3,8.2,8.1,98.0,"性价比高(41),价格实惠(29),味道赞(20),菜品健康(9),服务热情(8),干净整洁(5),回头客(4),羊肉(10),午餐(8),到店自提(1)",70.0,89.0,8.0,1.0,地址:道西187
辣三多宽窄巷子串串香(阳光新天地店),53.0,4.0,8.1,8.0,7.9,1541.0,"味道赞(98),上菜快(30),回头客(24),不用排队(5),撸串圣地(5),牛肉赞(4),到店自提(4),深夜食堂(4),朋友聚餐(3)",211.0,1368.0,77.0,96.0,地址:长板路584、586
花田煮潮汕牛肉火锅,98.0,3.5,7.6,7.8,7.6,567.0,"回头客(18),上菜快(8),不用排队(5),停车方便(3),文艺清新(12),朋友聚餐(6),家庭聚餐(3),请客(3),到店自提(1),店内消毒(1)",333.0,394.0,88.0,85.0,地址:城际19永旺梦城美食苑            (呷哺呷哺旁)
拉纤人鸡火锅(sm店),52.0,4.5,8.9,8.9,8.9,241.0,"菜品精致(77),上菜快(17),主食赞(11),海鲜棒(6),停车免费(5),牛肉赞(5),回头客(3),到店自提(8),朋友聚餐(5),弄堂小店(3)",205.0,223.0,13.0,5.0,地址:越溪街吴1109号13幢110号
尚品港式火锅(报慈店),117.0,4.0,8.3,8.5,8.2,325.0,"服务热情(106),菜品健康(62),味道赞(49),牛肉赞(21),回头客(12),分量足(12),上菜快(7),海鲜棒(5),店内消毒(1),朋友聚餐(3)",104.0,277.0,27.0,19.0,地址:报慈北222号和颐至格酒店1            (近路)
黄记煌三汁焖锅(张家港万达店),83.0,4.0,7.9,8.0,8.0,793.0,"回头客(42),上菜快(34),肉类好(25),海鲜棒(11),不用排队(4),停车方便(3),主食赞(3),到店自提(1),朋友聚餐(4)",249.0,625.0,71.0,97.0,地址:人东万达场4
亲爱的郭(常熟永旺店),105.0,3.5,7.7,7.6,7.6,238.0,"菜品健康(57),牛肉赞(15),回头客(5),不用排队(3),海鲜棒(3),文艺清新(6),朋友聚餐(3)",155.0,166.0,44.0,28.0,地址:南大168永旺梦乐1F166
煎子生大虾生煎(星光天地店),29.0,4.0,8.3,8.3,8.3,1606.0,"味道赞(189),菜品不错(50),上菜快(40),回头客(39),牛肉赞(6),海鲜棒(5),到店自提(28),文艺清新(4),现做现卖(3)",242.0,1466.0,91.0,49.0,地址:闽江9号常客星光天地商业场            (2-13)
重庆德庄火锅(相城中翔店),104.0,4.5,8.6,8.6,8.5,164.0,"味道赞(38),回头客(16),菜品健康(15),牛肉赞(10),分量足(10),停车方便(8),上菜快(5),不用排队(4),高大上(4),店内消毒(1)",112.0,139.0,11.0,14.0,地址:相城888号中翔生活场西门二
锅来家精致小火锅(同丰东路店),84.0,4.5,8.5,8.5,8.5,381.0,"服务热情(157),菜品健康(99),味道赞(99),上菜快(36),回头客(27),牛肉赞(16),高大上(7),海鲜棒(4),不用排队(3),",172.0,358.0,14.0,9.0,地址:同丰东1015
爱福蛙花艺餐厅,65.0,4.0,8.2,8.4,8.4,82.0,"服务热情(24),味道赞(22),菜品精致(16),肉类好(6),交通便利(4),停车方便(3),海鲜棒(3),饮品赞(3),",68.0,68.0,13.0,1.0,地址:花园商大90            (星活场二)
二当家火锅串串,55.0,4.0,8.0,8.0,7.9,179.0,"味道赞(30),价格实惠(22),性价比高(20),菜品健康(18),牛肉赞(16),服务热情(13),环境很好(12),分量足(5),上菜快(3),",43.0,159.0,16.0,4.0,地址:暨阳路172
洞二巴巴蜀火锅,101.0,4.5,8.8,9.0,8.9,3057.0,"菜品健康(166),回头客(106),上菜快(70),不用排队(21),海鲜棒(19),停车方便(8),到店自提(2),朋友聚餐(16),闺蜜聚会(7),现做现卖(3)",375.0,2377.0,435.0,245.0,地址:白雪路7号捞品1-2楼
今必来地锅(甪直店),90.0,4.5,8.8,8.8,8.8,103.0,"味道赞(39),服务热情(37),分量足(23),性价比高(23),环境很好(22),菜品健康(12),价格实惠(12),上菜快(10),到店自提(3),现做现卖(5)",43.0,98.0,2.0,3.0,地址:鸣市9
德天肥牛海鲜火锅(吴江店),180.0,4.0,7.9,7.9,7.8,382.0,"菜品健康(46),停车方便(12),回头客(10),到店自提(1),店内消毒(1),朋友聚餐(9),请客(5),闺蜜聚会(4),公司聚餐(3)",170.0,303.0,42.0,37.0,地址:板界处邦国际场4楼
重庆刘一手毛肚火锅(望亭店),0.0,3.5,7.2,7.3,7.0,15.0,"环境很好(4),服务热情(3),",6.0,9.0,4.0,2.0,地址:鹤溪1
牛签签串串香(苏州店),97.0,4.0,8.4,8.3,8.1,315.0,"菜品健康(31),回头客(15),牛肉赞(15),停车方便(7),不用排队(5),撸串圣地(3),高大上(3),交通便利(3),朋友聚餐(11),到店自提(2)",200.0,261.0,27.0,27.0,地址:文贤商业108
魔法帽牛肉和酱料火锅(万宝店),81.0,4.0,8.6,8.2,8.5,1537.0,"牛肉赞(161),菜品健康(85),回头客(24),上菜快(23),海鲜棒(13),不用排队(7),到店自提(5),店内消毒(2),朋友聚餐(10),家庭聚餐(3)",261.0,1190.0,206.0,141.0,地址:万宝广润发楼            (KFC)
歪串串(吴中万达店),50.0,4.0,8.5,8.1,8.3,57.0,"味道赞(24),性价比高(19),价格实惠(14),商圈附近(13),菜品健康(10),服务热情(10),回头客(5),牛肉赞(4),午餐(7),店内消毒(1)",43.0,52.0,4.0,1.0,地址:吴活广场5幢109室
歪串串(中翔时尚广场店),54.0,4.5,8.7,8.2,8.4,372.0,"味道赞(105),菜品健康(21),回头客(14),停车方便(10),撸串圣地(6),上菜快(3),朋友聚餐(7),到店自提(4),深夜食堂(4)",143.0,327.0,25.0,20.0,地址:嘉元路翔时尚1楼            (元与齐门北大交叉口)
原始煮意·地锅鸡(木渎直营店),67.0,4.5,8.7,7.7,8.7,463.0,"菜品精致(109),停车方便(15),回头客(8),不用排队(5),上菜快(5),到店自提(47),朋友聚餐(13),现做现卖(5),家庭聚餐(4),闺蜜聚会(4)",254.0,411.0,37.0,15.0,地址:渎翠坊南船闸桥边            (蓝宝汽车修理厂旁)
利记客家猪肚鸡,85.0,4.0,7.8,7.7,7.7,298.0,"服务热情(90),味道赞(84),性价比高(20),回头客(18),价格实惠(15),菜品精致(14),肉类好(10),交通便利(3),到店自提(5)",41.0,245.0,33.0,20.0,地址:江陵西路湖广外街二SF209
七欣天品蟹轩(太仓上海东路店),125.0,4.0,8.2,8.2,8.1,3308.0,"回头客(206),停车方便(43),上菜快(43),不用排队(11),到店自提(21),店内消毒(3),朋友聚餐(27),深夜食堂(4),现做现卖(4),家庭聚餐(3)",319.0,2718.0,433.0,157.0,地址:上东路86            (仓南路口)
潮汕记生鲜牛肉火锅(常熟店),100.0,3.5,7.7,7.6,7.6,1111.0,"牛肉赞(195),停车方便(120),上菜快(80),回头客(22),不用排队(4),海鲜棒(3),到店自提(8),朋友聚餐(3),家庭聚餐(3),闺蜜聚会(3)",195.0,981.0,60.0,70.0,地址:长江与南交叉口博医院旁
澳门·葡记猪骨,137.0,4.0,8.2,8.2,8.2,338.0,"菜品健康(20),上菜快(15),回头客(10),海鲜棒(7),牛肉赞(7),停车方便(5),不用排队(3),到店自提(3),深夜食堂(3)",114.0,284.0,26.0,28.0,地址:路200号场侧1
盱眙龙虾,68.0,3.5,7.4,7.4,7.4,100.0,"味道赞(29),性价比高(20),服务热情(20),分量足(12),价格实惠(12),海鲜棒(10),回头客(8),上菜快(7),菜品精致(7),到店自提(4)",28.0,89.0,3.0,8.0,地址:玉寰路1267号
巴蜀串说成都老街串串香(金鹰店),52.0,4.0,8.0,8.3,8.2,430.0,"味道赞(110),不用排队(13),上菜快(12),回头客(8),撸串圣地(6),停车方便(5),朋友聚餐(8),到店自提(6),店内消毒(1)",314.0,324.0,66.0,40.0,地址:狮山298鹰国际6
重庆麻神辣将老火锅(绿宝店),97.0,4.0,8.4,8.6,8.4,1207.0,"上菜快(43),回头客(23),停车方便(16),不用排队(13),到店自提(22),朋友聚餐(22),开放厨房(7),闺蜜聚会(7),家庭聚餐(5),店内消毒(1)",758.0,1047.0,60.0,100.0,地址:长绿宝广一期2
